Corrected_mass_flow(kg/s),r_21(m),x_21(m),Span,alpha(deg),gamma(deg),pt_AA_21(Pa),ptr_AA_15_21
14.772,0.12633239,-0.16656002,0.16304892,46.21929582,6.216357664,162102.66,1.610903681
14.772,0.12753835,-0.16664413,0.17890212,45.98841847,6.201348941,161600.28,1.605911254
14.772,0.12878586,-0.16673113,0.19530144,45.72268293,6.172759063,161113.27,1.601071566
14.772,0.13007641,-0.16682112,0.21226646,45.42795344,6.139947336,160679.88,1.59676473
14.772,0.13141148,-0.16691424,0.22981681,45.11399377,6.11210232,160336.88,1.59335615
14.772,0.1327927,-0.16701055,0.24797378,44.78967559,6.095854005,160107.25,1.59107419
14.772,0.13422172,-0.1671102,0.26675919,44.45742482,6.091528662,159991.42,1.589923123
14.772,0.13570021,-0.16721331,0.28619492,44.11321412,6.09612431,159966.56,1.589676076
14.772,0.13722998,-0.16731998,0.30630469,43.75073924,6.102656402,159995.59,1.589964563
14.772,0.13881283,-0.16743037,0.3271122,43.36559873,6.102769321,160041.27,1.59041851
14.772,0.14045066,-0.1675446,0.34864256,42.95482753,6.087957297,160078.64,1.590789876
14.772,0.14214551,-0.16766278,0.37092254,42.51905817,6.052116018,160099.28,1.590994987
14.772,0.14389949,-0.16778511,0.39397958,42.06210142,5.992068652,160109.27,1.591094264
14.772,0.1457148,-0.16791169,0.4178431,41.5923104,5.908600925,160124.59,1.591246507
14.772,0.14759374,-0.16804273,0.44254285,41.11771513,5.805006691,160157.06,1.591569179
14.772,0.14871632,-0.16812101,0.45729989,40.83607888,5.736339227,160184.97,1.591846536
14.772,0.14947258,-0.16817376,0.46724144,40.6464012,5.690216889,160203.75,1.592033164
14.772,0.15135114,-0.16830477,0.49193633,40.19920134,5.572997485,160266.44,1.592656149
14.772,0.15322961,-0.16843575,0.51662999,39.80919412,5.457242722,160356.27,1.593548839
14.772,0.15510814,-0.16856675,0.5413245,39.51349805,5.345844728,160475.84,1.594737072
14.772,0.15698677,-0.16869776,0.56602031,39.35020852,5.240654043,160619.53,1.596164999
14.772,0.15886539,-0.16882877,0.590716,39.3499186,5.141838262,160776.8,1.597727878
14.772,0.16074412,-0.1689598,0.61541301,39.5196075,5.046741908,160935.14,1.59930139
14.772,0.16262299,-0.16909082,0.64011198,39.82717125,4.947812941,161087.41,1.600814581
14.772,0.16450198,-0.16922186,0.66481256,40.19817001,4.830725847,161245.09,1.602381534
14.772,0.16638121,-0.1693529,0.68951625,40.54473385,4.678095815,161454.44,1.604461961
14.772,0.16826074,-0.16948397,0.7142238,40.82930995,4.480725277,161798.38,1.607879883
14.772,0.17014049,-0.16961506,0.73893434,41.13091436,4.251183051,162375,1.613610074
14.772,0.17202061,-0.16974619,0.76364976,41.64581492,4.033425371,163258,1.622384933
14.772,0.17390111,-0.16987734,0.78837007,42.57809116,3.891432377,164433.06,1.634062153
14.772,0.17578205,-0.1700085,0.81309628,43.99869189,3.868747564,165736.78,1.647017939
14.772,0.17766358,-0.17013972,0.83783013,45.83673706,3.942969288,166856.41,1.658144321
14.772,0.17954567,-0.17027095,0.86257136,48.00074937,4.01454388,167450.22,1.664045339
14.772,0.18142843,-0.17040226,0.88732153,50.45626715,3.955423575,167332.69,1.662877379
14.772,0.18331186,-0.1705336,0.91208041,53.16749713,3.71487347,166523.78,1.654838793
14.772,0.18474351,-0.17063345,0.93090034,56.03455445,3.429266769,165144.38,1.641130933
14.772,0.18583161,-0.17070931,0.94520408,58.92488187,3.23969352,163510.61,1.624895258
14.772,0.18665859,-0.17076699,0.95607537,61.66099026,3.110568842,162004.86,1.609931789
14.772,0.18728709,-0.17081082,0.96433747,64.06110473,2.979322508,160791.16,1.597870581
14.772,0.18776476,-0.17084412,0.97061676,66.02229343,2.813906508,159880.55,1.588821347
14.772,0.1881278,-0.17086945,0.97538912,67.53787566,2.614315721,159214.77,1.582205123
14.772,0.18840373,-0.17088868,0.9790163,68.66801772,2.401224114,158717.7,1.577265464
14.772,0.18861343,-0.17090331,0.98177296,69.4964975,2.196864998,158326.98,1.573382663
14.772,0.18877286,-0.17091444,0.98386878,70.10142061,2.015487077,158004.47,1.570177703
14.772,0.18889402,-0.17092288,0.98546147,70.54442585,1.862628594,157732.09,1.567470913
14.772,0.18898612,-0.1709293,0.98667222,70.87108628,1.737982193,157501.55,1.565179909
14.772,0.18905614,-0.17093419,0.9875927,71.11362504,1.638564065,157308.19,1.563258384
14.772,0.18910939,-0.1709379,0.98829257,71.29484586,1.560383028,157148.09,1.561667382
14.772,0.18914986,-0.17094071,0.98882455,71.43091188,1.4994893,157017.39,1.560368544
14.772,0.18918061,-0.17094287,0.98922884,71.53339684,1.452405909,156912.14,1.559322617
14.772,0.18920402,-0.1709445,0.98953664,71.61086073,1.416149521,156828.28,1.558489254
14.772,0.1892218,-0.17094575,0.98977035,71.66942848,1.388356546,156762.25,1.557833077
14.772,0.18923531,-0.17094669,0.98994797,71.71381552,1.367222295,156710.78,1.557321591
14.772,0.18924561,-0.1709474,0.99008328,71.74768306,1.351392426,156671.03,1.556926573
