Corrected_mass_flow(kg/s),x_30(m),r_30(m),Span,pt_AA_30(Pa),Tt_AA_30(K),Ttr_AA_15_30,ptr_AA_15_30
16.00716451,-0.088,0.16866839,0.694909679,151675.7541,326.6587548,1.13588437,1.507164388
16.00716451,-0.088,0.169853424,0.711858346,151698.8708,326.8809103,1.136656867,1.507394092
16.00716451,-0.088,0.171038458,0.728807014,151750.8436,327.1402069,1.137558515,1.507910533
16.00716451,-0.088,0.172223492,0.745755682,151812.1178,327.4417055,1.13860691,1.5085194
16.00716451,-0.088,0.173408525,0.76270435,151857.8374,327.7941627,1.139832503,1.508973704
16.00716451,-0.088,0.174593559,0.779653017,151877.829,328.2121399,1.141285927,1.509172356
16.00716451,-0.088,0.175778593,0.796601685,151880.624,328.7154414,1.143036048,1.509200129
16.00716451,-0.088,0.176963627,0.813550353,151871.7151,329.3257072,1.145158114,1.509111603
16.00716451,-0.088,0.178148661,0.830499021,151820.7906,330.048163,1.147670296,1.508605579
16.00716451,-0.088,0.179333695,0.847447688,151669.9857,330.8679908,1.150521068,1.507107068
16.00716451,-0.088,0.180518729,0.864396356,151318.2161,331.7495398,1.153586461,1.503611621
16.00716451,-0.088,0.181703763,0.881345024,150665.2407,332.6364934,1.156670649,1.497123166
16.00716451,-0.088,0.182888797,0.898293691,149643.7407,333.4551423,1.159517321,1.486972774
16.00716451,-0.088,0.184073831,0.915242359,148343.3194,334.1546436,1.161949684,1.47405081
16.00716451,-0.088,0.185258864,0.932191027,146821.2641,334.6895282,1.163809628,1.458926523
16.00716451,-0.088,0.186443898,0.949139695,145113.4279,335.0628077,1.165107626,1.441956178
16.00716451,-0.088,0.187628932,0.966088362,143172.3846,335.2932383,1.165908898,1.422668512
16.00716451,-0.088,0.188813966,0.98303703,140635.6172,335.3916414,1.166251073,1.397461282
16.00716451,-0.088,0.189999,0.999985698,130254.6809,334.597028,1.163487979,1.29430849
