Corrected_mass_flow(kg/s),r_21(m),x_21(m),Span,alpha(deg),gamma(deg),pt_AA_21(Pa),ptr_AA_15_21
14.767,0.18927053,-0.17094915,0.99041092,70.115242,1.164927894,153901.52,1.529323875
14.767,0.18928115,-0.17094988,0.99055052,70.15889,1.151490159,153835.81,1.528670912
14.767,0.1892935,-0.17095074,0.99071294,70.209763,1.135830256,153757.48,1.527892545
14.767,0.18930781,-0.17095174,0.99090099,70.268692,1.117561242,153664.2,1.526965619
14.767,0.18932439,-0.1709529,0.99111897,70.337105,1.0961873,153552.42,1.525854858
14.767,0.18934365,-0.17095424,0.99137205,70.416542,1.071115282,153417.48,1.524513955
14.767,0.18936595,-0.17095579,0.99166524,70.508629,1.041672287,153253.59,1.522885375
14.767,0.18939185,-0.1709576,0.99200565,70.615356,1.007040729,153052.55,1.520887635
14.767,0.18942188,-0.1709597,0.99240041,70.738655,0.965936094,152803.66,1.518414408
14.767,0.18945669,-0.17096213,0.99285793,70.879356,0.915857024,152494.78,1.515345058
14.767,0.18949704,-0.17096493,0.99338835,71.032982,0.857808837,152124.28,1.511663389
14.767,0.18953741,-0.17096776,0.99391901,71.190674,0.797673687,151699,1.507437369
14.767,0.18957777,-0.17097056,0.99444968,71.346565,0.736784292,151221.14,1.502688861
14.767,0.18961816,-0.17097339,0.99498051,71.498611,0.673589636,150685.25,1.497363706
14.767,0.18965852,-0.17097619,0.99551111,71.645248,0.608643224,150080.3,1.4913523
14.767,0.18969889,-0.17097901,0.99604177,71.785095,0.541844527,149390.61,1.484498831
14.767,0.18973926,-0.17098182,0.99657238,71.916473,0.473065568,148596.08,1.476603563
14.767,0.18977962,-0.17098464,0.99710304,72.037338,0.401608847,147673.02,1.467431089
14.767,0.18981999,-0.17098746,0.9976337,72.144844,0.325073808,146604.39,1.456812082
14.767,0.18986037,-0.17099027,0.99816453,72.233948,0.249856228,145412.56,1.444968833
14.767,0.1898922,-0.17099249,0.9985829,72.30024,0.190158476,144156.5,1.432487328
14.767,0.18991733,-0.17099425,0.99891311,72.344574,0.145056923,142875.5,1.419757994
14.767,0.18993713,-0.17099564,0.99917352,72.371017,0.108519196,141566.75,1.406752907
14.767,0.18995276,-0.17099673,0.99937898,72.38385,0.080618591,140189.44,1.393066537
14.767,0.18996508,-0.17099757,0.99954098,72.386551,0.056150364,138665.84,1.37792648
14.767,0.1899748,-0.17099825,0.99966866,72.381554,0.025644785,136916.13,1.360539561
14.767,0.18998246,-0.17099878,0.99976939,72.370728,-0.004586313,134966.63,1.341167323
14.767,0.18998851,-0.17099921,0.99984896,72.355392,-0.023086981,133060.19,1.322222973
14.767,0.18999328,-0.17099954,0.99991167,72.334816,-0.001713797,131543.7,1.307153568
14.767,0.18999703,-0.1709998,0.99996102,72.288643,0.219314457,130623.23,1.298006831
14.767,0.19,-0.171,1,0.3778221,0.298156757,130338.79,1.295180342
